Sample,Total,Assigned,Unassigned_rRNA,Unassigned_Unmapped,Unassigned_Read_Type,Unassigned_Singleton,Unassigned_MappingQuality,Unassigned_Chimera,Unassigned_FragmentLength,Unassigned_Duplicate,Unassigned_MultiMapping,Unassigned_Secondary,Unassigned_NonSplit,Unassigned_NoFeatures,Unassigned_Overlapping_Length,Unassigned_Ambiguity,percent_assigned,reads_processed,reads_aligned,reads_aligned_percentage,not_aligned,not_aligned_percentage,Filename,File type,Encoding,Total Sequences,Sequences flagged as poor quality,Sequence length,%GC,total_deduplicated_percentage,avg_sequence_length,basic_statistics,per_base_sequence_quality,per_tile_sequence_quality,per_sequence_quality_scores,per_base_sequence_content,per_sequence_gc_content,per_base_n_content,sequence_length_distribution,sequence_duplication_levels,overrepresented_sequences,adapter_content,cutadapt_version,r_processed,r_with_adapters,r_written,bp_processed,quality_trimmed,bp_written,percent_trimmed,pe_sense,pe_antisense,failed,se_sense,se_antisense
p1k_00583,9701064,7642012,1894,484553,0,0,0,0,212115,0,0,0,0,768593,420462,171435,78.77498798069985,9701064.0,9216511.0,95.01,484553.0,4.99,p1k_00583_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9701064.0,0.0,20-101,51.0,19.38933819275908,99.80450886624396,pass,pass,fail,pass,fail,pass,pass,warn,fail,warn,pass,2.6,9731393,2897500,9731393,982870693,6875093,971984957,1.107545079686286,0.018,0.455,0.5271,NaN,NaN
p1k_00584,6415971,4507684,59529,154881,0,0,0,0,19286,0,0,0,0,1146208,363141,165242,70.25723775871181,6415971.0,6261090.0,97.59,154881.0,2.41,p1k_00584_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6415971.0,0.0,20-40,49.0,22.639795066468864,39.49851581311699,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,6421786,2030591,6421786,256871440,662629,253486212,1.317868580485242,0.0492,0.5052,0.4456,NaN,NaN
p1k_00585,9353028,6484251,84840,213185,0,0,0,0,46659,0,0,0,0,1745265,541585,237243,69.3278262398017,9353028.0,9139843.0,97.72,213185.0,2.28,p1k_00585_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9353028.0,0.0,20-40,48.0,18.32317528720322,39.51477671188411,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,9358344,2569751,9358344,374333760,449508,370447033,1.038305227933489,0.0483,0.5102,0.4415,NaN,NaN
p1k_00586,4850868,3568479,47096,116039,0,0,0,0,14330,0,0,0,0,757654,218084,129186,73.56372096705167,4850868.0,4734829.0,97.61,116039.0,2.39,p1k_00586_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4850868.0,0.0,20-40,49.0,21.1368662383806,39.51916605440511,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,4853733,1351135,4853733,194149320,235519,192090276,1.060546593724871,0.0379,0.4628,0.4993,NaN,NaN
p1k_00587,10070158,7357592,140695,279675,0,0,0,0,49230,0,0,0,0,1427079,508093,307794,73.06332234310524,10070158.0,9790483.0,97.22,279675.0,2.78,p1k_00587_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10070158.0,0.0,20-40,48.0,16.08641721896804,39.51711025785296,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,10076507,3177859,10076507,403060280,823800,398017386,1.2511513166219208,0.0442,0.4647,0.4911,NaN,NaN
p1k_00588,5531608,4201513,65302,104204,0,0,0,0,27901,0,0,0,0,657194,304972,170522,75.95464103747048,5531608.0,5427404.0,98.12,104204.0,1.88,p1k_00588_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5531608.0,0.0,20-40,51.0,23.990192983213,39.56257023274245,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,5535046,1750789,5535046,221401840,449153,218618603,1.2570975019900466,0.0442,0.4636,0.4921,NaN,NaN
p1k_00589,9159133,7059525,80815,179459,0,0,0,0,35808,0,0,0,0,1058016,463412,282098,77.07634554493313,9159133.0,8979674.0,98.04,179459.0,1.96,p1k_00589_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9159133.0,0.0,20-40,50.0,17.89779706802521,39.5686275109227,pass,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,2.6,9164608,2881863,9164608,366584320,745305,362012826,1.2470511559250543,0.0409,0.4615,0.4976,NaN,NaN
p1k_00590,6488458,4915311,115279,133200,0,0,0,0,19749,0,0,0,0,771872,340293,192754,75.75468624440506,6488458.0,6355258.0,97.95,133200.0,2.05,p1k_00590_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6488458.0,0.0,20-40,48.0,19.840350968568067,39.51754315123871,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,6492235,2058622,6492235,259689400,488103,256452972,1.2462688118960574,0.0471,0.4484,0.5045,NaN,NaN
p1k_00591,6006587,4359270,154097,109050,0,0,0,0,29152,0,0,0,0,796578,355179,203261,72.5748249380222,6006587.0,5897537.0,98.18,109050.0,1.82,p1k_00591_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6006587.0,0.0,20-40,50.0,22.378033625759784,39.56792484650601,pass,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,2.6,6009600,1889732,6009600,240384000,460934,237392084,1.2446402422790204,0.0488,0.4537,0.4974,NaN,NaN
p1k_00592,11664784,8578723,76117,234927,0,0,0,0,139836,0,0,0,0,1717082,453391,464708,73.54377929329853,11664784.0,11429857.0,97.99,234927.0,2.01,p1k_00592_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11664784.0,0.0,20-40,51.0,16.735714290880054,39.591282187479855,pass,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,2.6,11681347,3664216,11681347,467253880,1027288,461374130,1.2583630124162908,0.0312,0.4535,0.5153,NaN,NaN
p1k_00593,10586338,7046534,170222,304844,0,0,0,0,79696,0,0,0,0,2152227,442884,389931,66.56252615399207,10586338.0,10281494.0,97.12,304844.0,2.88,p1k_00593_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10586338.0,0.0,20-40,50.0,16.955293638932545,39.59763111663353,pass,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,2.6,10601137,2986554,10601137,424045480,307011,419777663,1.0064526569178385,0.0374,0.4718,0.4908,NaN,NaN
p1k_00594,8654312,6623810,521591,141699,0,0,0,0,47390,0,0,0,0,645332,350897,323593,76.53768433585478,8654312.0,8512613.0,98.36,141699.0,1.64,p1k_00594_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8654312.0,0.0,20-40,51.0,20.50663819636043,39.50802709678135,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,8666572,2925279,8666572,346662880,721998,341837772,1.3918732804619864,0.0357,0.3898,0.5745,NaN,NaN
p1k_00595,5669535,4243349,20532,95473,0,0,0,0,90708,0,0,0,0,607104,362563,249806,74.84474476301848,5669535.0,5574062.0,98.32,95473.0,1.68,p1k_00595_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5669535.0,0.0,20-40,48.0,22.6370503690304,39.49097994809098,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,5677748,1887133,5677748,227109920,510807,223967992,1.383439349544925,0.0515,0.4312,0.5173,NaN,NaN
p1k_00596,10404308,7678812,35362,243486,0,0,0,0,160537,0,0,0,0,1213147,665736,407228,73.80415881575209,10404308.0,10160822.0,97.66,243486.0,2.34,p1k_00596_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10404308.0,0.0,20-40,50.0,20.23546367656613,39.57732152873598,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,10429285,3305151,10429285,417171400,1458220,411299707,1.4075013291898726,0.0537,0.4626,0.4836,NaN,NaN
p1k_00597,9381186,6896654,20771,198710,0,0,0,0,127203,0,0,0,0,1159010,633736,345102,73.51580066742093,9381186.0,9182476.0,97.88,198710.0,2.12,p1k_00597_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9381186.0,0.0,20-40,48.0,19.792256585593723,39.473776876399214,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,9404842,3117944,9404842,376193680,1368618,370495895,1.5145881770262597,0.0521,0.4671,0.4808,NaN,NaN
p1k_00598,12122456,9024082,13106,208307,0,0,0,0,218752,0,0,0,0,1339855,810111,508243,74.44103736074604,12122456.0,11914149.0,98.28,208307.0,1.72,p1k_00598_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12122456.0,0.0,20-40,50.0,19.961897702755284,39.51666485735234,pass,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,2.6,12147335,4047298,12147335,485893400,1568103,478735385,1.4731657190651284,0.0486,0.4755,0.4759,NaN,NaN
p1k_00599,10237444,7600309,18555,190701,0,0,0,0,149812,0,0,0,0,1218033,663594,396440,74.24029865267151,10237444.0,10046743.0,98.14,190701.0,1.86,p1k_00599_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10237444.0,0.0,20-40,50.0,20.90749413490851,39.516741483518736,pass,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,2.6,10262149,3415477,10262149,410485960,1488861,404265119,1.515482039872935,0.0513,0.4734,0.4753,NaN,NaN
p1k_00600,9379654,6866685,45689,202998,0,0,0,0,83690,0,0,0,0,1137793,674187,368612,73.20829744892508,9379654.0,9176656.0,97.84,202998.0,2.16,p1k_00600_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9379654.0,0.0,20-40,47.0,18.00283417043226,39.4892362767326,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,9401815,3295380,9401815,376072600,218622,371488954,1.218819451350617,0.0593,0.426,0.5148,NaN,NaN
p1k_00601,9880146,7377883,10359,251580,0,0,0,0,117515,0,0,0,0,1043243,670149,409417,74.67382567018747,9880146.0,9628566.0,97.45,251580.0,2.55,p1k_00601_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9880146.0,0.0,20-40,48.0,18.238065260308147,39.48216726756872,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,9903621,3451918,9903621,396144840,240886,391363564,1.2069514776464083,0.052,0.4323,0.5158,NaN,NaN
p1k_00602,9114140,6779345,56752,193146,0,0,0,0,102320,0,0,0,0,1018722,559117,404738,74.38271740394595,9114140.0,8920994.0,97.88,193146.0,2.12,p1k_00602_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9114140.0,0.0,20-40,49.0,18.66369414608785,39.52191254468332,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,9137939,2816568,9137939,365517560,1394433,360360618,1.4108602607218106,0.0495,0.4313,0.5192,NaN,NaN
p1k_00603,9927370,7455807,17288,148220,0,0,0,0,61979,0,0,0,0,1308704,588221,347151,75.10354706231358,9927370.0,9779150.0,98.51,148220.0,1.49,p1k_00603_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9927370.0,0.0,20-40,50.0,20.67297185320657,39.58725795452371,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,9939463,2882079,9939463,397578520,227175,393474356,1.0322901750325948,0.0491,0.4484,0.5025,NaN,NaN
p1k_00604,9621651,7204166,92150,183815,0,0,0,0,80319,0,0,0,0,1108369,600285,352547,74.87453036906037,9621651.0,9437836.0,98.09,183815.0,1.91,p1k_00604_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9621651.0,0.0,20-40,50.0,21.40918203919413,39.516514057722524,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,9641910,3376500,9641910,385676400,226130,381011274,1.2095959203103948,0.0477,0.4441,0.5082,NaN,NaN
p1k_00605,9927666,7358479,86757,175540,0,0,0,0,93751,0,0,0,0,1274634,600660,337845,74.12093638121992,9927666.0,9752126.0,98.23,175540.0,1.77,p1k_00605_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9927666.0,0.0,20-40,48.0,18.63296387285361,39.48061226072674,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,9953231,3340790,9953231,398129240,1360466,392111832,1.5114207637700765,0.048,0.454,0.4979,NaN,NaN
p1k_00606,13823961,10104122,227216,243002,0,0,0,0,78900,0,0,0,0,1696250,1046885,427586,73.09136650486789,13823961.0,13580959.0,98.24,243002.0,1.76,p1k_00606_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13823961.0,0.0,20-40,50.0,19.73131991229689,39.5037549657439,pass,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,2.6,13844329,4678350,13844329,553773160,1598832,545733490,1.4517984222998457,0.0575,0.4577,0.4848,NaN,NaN
p1k_00607,12442409,9030196,302958,265009,0,0,0,0,78003,0,0,0,0,1488334,862569,415340,72.57594570311907,12442409.0,12177400.0,97.87,265009.0,2.13,p1k_00607_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12442409.0,0.0,20-40,49.0,17.726555480904896,39.51307684870349,pass,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,2.6,12467472,3882350,12467472,498698880,1710897,491816984,1.3799702136888696,0.0496,0.4618,0.4886,NaN,NaN
p1k_00608,11062593,8330318,24599,205040,0,0,0,0,60468,0,0,0,0,1280917,811359,349892,75.30167655991683,11062593.0,10857553.0,98.15,205040.0,1.85,p1k_00608_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11062593.0,0.0,20-40,50.0,20.66274129645091,39.50673842922722,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,11085769,3777992,11085769,443430760,1619788,436577352,1.5455418564106829,0.0498,0.4715,0.4788,NaN,NaN
p1k_00609,12158534,8500074,787249,213592,0,0,0,0,44736,0,0,0,0,1584442,678845,349596,69.91035267903186,12158534.0,11944942.0,98.24,213592.0,1.76,p1k_00609_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12158534.0,0.0,20-40,49.0,17.939453480951357,39.52522031027754,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,12185875,3676574,12185875,487435000,1791641,480771665,1.3670202180803597,0.0542,0.4353,0.5105,NaN,NaN
p1k_00610,12589409,9488281,17527,236365,0,0,0,0,71948,0,0,0,0,1495766,887924,391598,75.36716775187779,12589409.0,12353044.0,98.12,236365.0,1.88,p1k_00610_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12589409.0,0.0,20-40,50.0,20.101523073284127,39.50696375024435,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,12612470,4283958,12612470,504498800,1648073,496942482,1.4977871106928302,0.0498,0.4795,0.4706,NaN,NaN
p1k_00611,11831472,8908178,17969,226846,0,0,0,0,71613,0,0,0,0,1408093,800914,397859,75.292220612955,11831472.0,11604626.0,98.08,226846.0,1.92,p1k_00611_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11831472.0,0.0,20-40,50.0,19.761277089277822,39.57222364216389,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,11854440,3415113,11854440,474177600,481031,469102849,1.0702215794250929,0.051,0.4694,0.4795,NaN,NaN
p1k_00612,10540022,8463983,13026,587360,0,0,0,0,61707,0,0,0,0,816332,474213,123401,80.30327640682344,10540022.0,9952662.0,94.43,587360.0,5.57,p1k_00612_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10540022.0,0.0,20-101,50.0,21.5703878681728,99.0643010043053,pass,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,2.6,10600332,2962078,10600332,1070633532,14442635,1052023215,1.7382527675212027,0.019,0.4254,0.5556,NaN,NaN
p1k_00613,13165734,10601439,6579,700739,0,0,0,0,66142,0,0,0,0,1049013,602455,139367,80.52296210754372,13165734.0,12464995.0,94.68,700739.0,5.32,p1k_00613_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13165734.0,0.0,20-101,51.0,15.40910236744311,99.7727155964111,pass,pass,warn,pass,fail,pass,pass,warn,fail,warn,pass,2.6,13227967,3727812,13227967,1336024667,15479367,1315175149,1.5605638514756557,0.0179,0.426,0.5561,NaN,NaN
p1k_00614,11612381,9181158,13312,623891,0,0,0,0,43536,0,0,0,0,1172282,495960,82242,79.0635271095566,11612381.0,10988490.0,94.63,623891.0,5.37,p1k_00614_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11612381.0,0.0,20-101,52.0,17.64649172650535,99.7848699590549,pass,pass,warn,pass,fail,pass,pass,warn,fail,warn,pass,2.6,11668355,3381474,11668355,1178503855,575211,1173072186,0.4608953103509364,0.0208,0.5032,0.4759,NaN,NaN
p1k_00615,10914754,8690396,3563,550261,0,0,0,0,44670,0,0,0,0,1078455,469419,77990,79.62063093680352,10914754.0,10364493.0,94.96,550261.0,5.04,p1k_00615_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10914754.0,0.0,20-101,51.0,22.08351407605156,99.19925872813992,pass,pass,pass,pass,warn,warn,pass,warn,fail,warn,pass,2.6,10961888,3188985,10961888,1107150688,553633,1102031896,0.4623392330854966,0.0208,0.5014,0.4778,NaN,NaN
p1k_00616,14788370,7968294,23143,4389484,0,0,0,0,25215,0,0,0,0,1833203,530733,18298,53.88216551249394,14788370.0,10398886.0,70.32,4389484.0,29.68,p1k_00616_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,14788370.0,0.0,20-151,50.0,15.151016186763728,138.34346814422415,pass,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,2.6,14842417,2525273,14842417,2073379202,2207601,2052925297,0.9865009246870994,0.0213,0.4597,0.519,NaN,NaN
p1k_00617,14608395,7908805,10282,4316048,0,0,0,0,20074,0,0,0,0,1822770,512658,17758,54.13876746897931,14608395.0,10292347.0,70.46,4316048.0,29.54,p1k_00617_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,14608395.0,0.0,20-151,50.0,15.434163820564509,138.1845761974536,pass,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,2.6,14657402,2405986,14657402,2040453649,2106149,2025182926,0.7483984263736637,0.0207,0.4633,0.5161,NaN,NaN
p1k_00618,18121748,12054841,33175,2766677,0,0,0,0,32869,0,0,0,0,2502238,709983,21965,66.52140290219243,18121748.0,15355071.0,84.73,2766677.0,15.27,p1k_00618_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,18121748.0,0.0,20-151,51.0,15.892317925362471,136.15919137601958,pass,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,2.6,18192420,3529603,18192420,2496215824,16717476,2464673145,1.263619863984966,0.0214,0.4824,0.4963,NaN,NaN
p1k_00619,16593911,11192733,30185,2566526,0,0,0,0,19642,0,0,0,0,2156186,609213,19426,67.45084386676534,16593911.0,14027385.0,84.53,2566526.0,15.47,p1k_00619_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,16593911.0,0.0,20-151,51.0,16.603787810609898,137.63316550269553,pass,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,2.6,16650950,3273848,16650950,2312611947,14838910,2285233574,1.183872332559562,0.0164,0.4805,0.5031,NaN,NaN
p1k_00620,14574850,7751904,10491,4346149,0,0,0,0,27631,0,0,0,0,1863030,558275,17370,53.186852694881935,14574850.0,10228701.0,70.18,4346149.0,29.82,p1k_00620_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,14574850.0,0.0,20-151,49.0,17.26468917606909,136.50647293111078,pass,pass,pass,pass,fail,fail,pass,warn,fail,warn,pass,2.6,14681682,2737577,14681682,2036773823,2680838,2003504993,1.6334081685612865,0.0265,0.4688,0.5047,NaN,NaN
p1k_00621,14563768,7761208,24027,4327048,0,0,0,0,24833,0,0,0,0,1855353,553256,18043,53.291208703681626,14563768.0,10236720.0,70.29,4327048.0,29.71,p1k_00621_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,14563768.0,0.0,20-151,49.0,15.4562347713812,136.90073983600948,pass,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,2.6,14612973,3002404,14612973,2018111301,16312437,1990394408,1.373407551222072,0.0255,0.472,0.5026,NaN,NaN
p1k_00622,13293128,7253124,41343,3638581,0,0,0,0,25987,0,0,0,0,1874181,445487,14425,54.5629591470119,13293128.0,9654547.0,72.63,3638581.0,27.37,p1k_00622_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13293128.0,0.0,20-151,50.0,16.028827317896376,136.21498137985282,pass,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,2.6,13382008,2292115,13382008,1839382904,1527879,1818004834,1.1622414209412484,0.0224,0.491,0.4865,NaN,NaN
p1k_00623,12918015,6782947,100445,3702127,0,0,0,0,21434,0,0,0,0,1882618,415683,12761,52.50765694264948,12918015.0,9215888.0,71.34,3702127.0,28.66,p1k_00623_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12918015.0,0.0,20-151,50.0,16.049110324082765,135.10722669078802,pass,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,2.6,13017914,2414700,13017914,1783943541,1578014,1754224203,1.6659348974318242,0.0233,0.4946,0.4821,NaN,NaN
p1k_00624,17555139,11101649,92056,3182362,0,0,0,0,27300,0,0,0,0,2410767,720700,20305,63.238741658496686,17555139.0,14372777.0,81.87,3182362.0,18.13,p1k_00624_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,17555139.0,0.0,20-151,50.0,17.533094781565875,136.15438846710356,pass,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,2.6,17646446,3552884,17646446,2427000924,20881140,2393176387,1.3936763132439582,0.0235,0.4698,0.5067,NaN,NaN
p1k_00625,13561448,8708500,40348,2241398,0,0,0,0,19645,0,0,0,0,1968713,568351,14493,64.21511921145884,13561448.0,11320050.0,83.47,2241398.0,16.53,p1k_00625_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13561448.0,0.0,20-151,50.0,18.97860644223025,135.7074792455791,pass,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,2.6,13621692,2413476,13621692,1875003630,1643973,1852570141,1.1964504303386336,0.0263,0.4703,0.5033,NaN,NaN
p1k_00626,14694775,10140014,327862,1468282,0,0,0,0,45503,0,0,0,0,2048759,651073,13282,69.00421408289681,14694775.0,13226493.0,90.01,1468282.0,9.99,p1k_00626_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,14694775.0,0.0,20-151,51.0,19.00931116819437,132.4604363795975,pass,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,2.6,15015269,2933133,15015269,2017833307,3287548,1955008355,3.1134857265987232,0.0253,0.4514,0.5234,NaN,NaN
p1k_00627,17282552,11985452,216739,1632428,0,0,0,0,57617,0,0,0,0,2613192,760302,16822,69.35001266016731,17282552.0,15650124.0,90.55,1632428.0,9.45,p1k_00627_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,17282552.0,0.0,20-151,51.0,17.839382876787568,132.57904486559625,pass,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,2.6,17416600,3310898,17416600,2349804030,3969637,2301417932,2.059154609586741,0.0224,0.4605,0.5171,NaN,NaN
p1k_00628,15900557,10895775,22229,2078369,0,0,0,0,42781,0,0,0,0,2154967,692578,13858,68.52448628057495,15900557.0,13822188.0,86.93,2078369.0,13.07,p1k_00628_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,15900557.0,0.0,20-151,51.0,18.002636855339876,132.87543996100263,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,16020684,3028462,16020684,2152259207,3470156,2116938816,1.6410844421119952,0.0254,0.465,0.5096,NaN,NaN
p1k_00629,12195681,8220551,104011,1609831,0,0,0,0,51323,0,0,0,0,1665596,534122,10247,67.40542820036043,12195681.0,10585850.0,86.8,1609831.0,13.2,p1k_00629_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12195681.0,0.0,20-151,51.0,20.0611122276784,132.23408213120695,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,12637187,2521044,12637187,1690672414,12628924,1668099726,1.335130792522649,0.0252,0.464,0.5108,NaN,NaN
p1k_00630,18211378,12972113,17548,872797,0,0,0,0,41262,0,0,0,0,3464882,816593,26183,71.23081515303235,18211378.0,17338581.0,95.21,872797.0,4.79,p1k_00630_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,18211378.0,0.0,20-151,51.0,16.52808210709845,136.85679584488335,pass,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,2.6,18248429,3681443,18248429,2514845999,13195771,2487526705,1.0863207532732904,0.0231,0.4773,0.4996,NaN,NaN
p1k_00631,16231302,11774022,33056,568753,0,0,0,0,45325,0,0,0,0,3048688,736643,24815,72.53898670605722,16231302.0,15662549.0,96.5,568753.0,3.5,p1k_00631_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,16231302.0,0.0,20-151,51.0,17.067863862665266,137.32689552569474,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,16288741,3155932,16288741,2256816418,8437447,2233360153,1.039351930131164,0.0442,0.4609,0.4949,NaN,NaN
p1k_00632,14721365,8401559,45308,3615306,0,0,0,0,21894,0,0,0,0,2056532,565373,15393,57.07051621911419,14721365.0,11106059.0,75.44,3615306.0,24.56,p1k_00632_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,14721365.0,0.0,20-151,50.0,16.713820522617205,135.83055654146202,pass,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,2.6,14794173,2901518,14794173,2028149132,16249778,1999873871,1.394141118809995,0.0355,0.4597,0.5048,NaN,NaN
p1k_00633,12620626,7232632,42741,3189790,0,0,0,0,15345,0,0,0,0,1643242,484214,12662,57.30802893612409,12620626.0,9430836.0,74.73,3189790.0,25.27,p1k_00633_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12620626.0,0.0,20-151,50.0,19.11769083660042,136.17984401090723,pass,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,2.6,12690426,2546644,12690426,1749153168,16972465,1721531648,1.5791367220048966,0.0264,0.4643,0.5093,NaN,NaN
p1k_00634,15075602,9970751,18161,1965175,0,0,0,0,48064,0,0,0,0,2444635,613160,15656,66.13832734507054,15075602.0,13110427.0,86.96,1965175.0,13.04,p1k_00634_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,15075602.0,0.0,20-151,51.0,17.690938142827374,133.9763963654652,pass,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,2.6,15183476,2831824,15183476,2058176063,3344399,2023463674,1.6865607186881368,0.0228,0.4749,0.5023,NaN,NaN
