Experiment	sample_id	study	project	reference_condition	condition	rep_id	Strain Description	Strain	Culture Type	Evolved Sample	Base Media	Temperature (C)	pH	Carbon Source (g/L)	Nitrogen Source (g/L)	Electron Acceptor	Trace Element Mixture	Supplement	Antibiotic for selection	Growth_Phase	Growth Rate (1/hr)	Isolate Type	Additional Details	Sequencing Machine	LibraryLayout	Platform	Biological Replicates	doi	GEO	SRX	Run	R1	R2	contact	creator	passed_fastqc	passed_pct_reads_mapped	passed_reads_mapped_to_CDS	passed_global_correlation	full_name	passed_similar_replicates	passed_number_replicates	run_date	n_replicates	PxK_sample_type	deleted_genes	mutated_genes	overexpressed_genes
p1k_00592	ros_tale__1_4_750pq__3	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_4_750pq	3	Escherichia coli ERS.19.91	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)				Clonal	SPRI development test 1.8:1	NextSeq	PAIRED	ILLUMINA	4	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__19_91_750pq__3__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__19_91_750pq__3__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:1_4_750pq	TRUE	TRUE	1/21/20	4	ALE			
p1k_00593	ros_tale__1_4_750pq__4	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_4_750pq	4	Escherichia coli ERS.19.91	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)				Clonal	SPRI development test 1.8:1	NextSeq	PAIRED	ILLUMINA	4	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__19_91_750pq__4__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__19_91_750pq__4__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:1_4_750pq	TRUE	TRUE	1/21/20	4	ALE			
p1k_00594	ros_tale__3_1_0pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	3_1_0pq	1	Escherichia coli ERS.21.97	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2						Clonal		NextSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__21_97_0pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__21_97_0pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:3_1_0pq	TRUE	TRUE	1/21/20	2	ALE			
p1k_00595	ros_tale__3_1_0pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	3_1_0pq	2	Escherichia coli ERS.21.97	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2						Clonal		NextSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__21_97_0pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__21_97_0pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:3_1_0pq	TRUE	TRUE	1/21/20	2	ALE			
p1k_00596	ros_tale__3_1_250pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	3_1_250pq	1	Escherichia coli ERS.21.97	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)				Clonal		NextSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__21_97_250pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__21_97_250pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:3_1_250pq	TRUE	TRUE	9/23/19	2	ALE			
p1k_00597	ros_tale__3_1_250pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	3_1_250pq	2	Escherichia coli ERS.21.97	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)				Clonal		NextSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__21_97_250pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__21_97_250pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:3_1_250pq	TRUE	TRUE	9/23/19	2	ALE			
p1k_00598	ros_tale__3_1_750pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	3_1_750pq	1	Escherichia coli ERS.21.97	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)				Clonal		NextSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__21_97_750pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__21_97_750pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:3_1_750pq	TRUE	TRUE	9/23/19	2	ALE			
p1k_00599	ros_tale__3_1_750pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	3_1_750pq	2	Escherichia coli ERS.21.97	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)				Clonal		NextSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__21_97_750pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__21_97_750pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:3_1_750pq	TRUE	TRUE	9/23/19	2	ALE			
p1k_00600	ros_tale__2_2_0pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_2_0pq	1	Escherichia coli ERS.25.111	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2						Clonal		NextSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__25_111_0pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__25_111_0pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:2_2_0pq	TRUE	TRUE	9/5/19	2	ALE			
p1k_00601	ros_tale__2_2_0pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_2_0pq	2	Escherichia coli ERS.25.111	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2						Clonal		NextSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__25_111_0pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__25_111_0pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:2_2_0pq	TRUE	TRUE	9/5/19	2	ALE			
p1k_00602	ros_tale__2_2_250pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_2_250pq	1	Escherichia coli ERS.25.111	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)				Clonal		NextSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__25_111_250pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__25_111_250pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:2_2_250pq	TRUE	TRUE	9/5/19	2	ALE			
p1k_00603	ros_tale__2_2_250pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_2_250pq	2	Escherichia coli ERS.25.111	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)				Clonal		NextSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__25_111_250pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__25_111_250pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:2_2_250pq	TRUE	TRUE	9/5/19	2	ALE			
p1k_00604	ros_tale__2_2_750pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_2_750pq	1	Escherichia coli ERS.25.111	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)				Clonal		NextSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__25_111_750pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__25_111_750pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:2_2_750pq	TRUE	TRUE	9/5/19	2	ALE			
p1k_00605	ros_tale__2_2_750pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_2_750pq	2	Escherichia coli ERS.25.111	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)				Clonal		NextSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__25_111_750pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__25_111_750pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:2_2_750pq	TRUE	TRUE	9/5/19	2	ALE			
p1k_00606	ros_tale__2_3_0pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_3_0pq	1	Escherichia coli ERS.29.119	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2						Clonal		NextSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__29_119_0pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__29_119_0pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:2_3_0pq	TRUE	TRUE	10/30/19	2	ALE			
p1k_00607	ros_tale__2_3_0pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_3_0pq	2	Escherichia coli ERS.29.119	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2						Clonal		NextSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__29_119_0pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__29_119_0pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:2_3_0pq	TRUE	TRUE	10/30/19	2	ALE			
p1k_00608	ros_tale__2_3_250pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_3_250pq	1	Escherichia coli ERS.29.119	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)				Clonal		NextSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__29_119_250pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__29_119_250pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:2_3_250pq	TRUE	TRUE	10/30/19	2	ALE			
p1k_00609	ros_tale__2_3_250pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_3_250pq	2	Escherichia coli ERS.29.119	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)				Clonal		NextSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__29_119_250pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__29_119_250pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:2_3_250pq	TRUE	TRUE	10/30/19	2	ALE			
p1k_00610	ros_tale__2_3_750pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_3_750pq	1	Escherichia coli ERS.29.119	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)				Clonal		NextSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__29_119_750pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__29_119_750pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:2_3_750pq	TRUE	TRUE	10/30/19	2	ALE			
p1k_00611	ros_tale__2_3_750pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_3_750pq	2	Escherichia coli ERS.29.119	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)				Clonal		NextSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ers2__29_119_750pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__29_119_750pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:2_3_750pq	TRUE	TRUE	10/30/19	2	ALE			
p1k_00612	ros_tale__0_0_0pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	0_0_0pq	1	Escherichia coli ERS.ALE4	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2						Clonal		HiSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ERS_HRS_ALE4A_0PQ_RNA_S24_L007_R1_001.fastq.gz	s3://precise-db/raw_data/ros_tale/ERS_HRS_ALE4A_0PQ_RNA_S24_L007_R2_001.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:0_0_0pq	TRUE	TRUE	11/28/17	2	ALE			
p1k_00613	ros_tale__0_0_0pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	0_0_0pq	2	Escherichia coli ERS.ALE4	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2						Clonal		HiSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ERS_HRS_ALE4B_0PQ_RNA_S23_L007_R1_001.fastq.gz	s3://precise-db/raw_data/ros_tale/ERS_HRS_ALE4B_0PQ_RNA_S23_L007_R2_001.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:0_0_0pq	TRUE	TRUE	11/28/17	2	ALE			
p1k_00614	ros_tale__0_0_250pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	0_0_250pq	1	Escherichia coli ERS.ALE4	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)				Clonal		HiSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ERS_HRS_ALE4A_PQ_RNA_S27_L007_R1_001.fastq.gz	s3://precise-db/raw_data/ros_tale/ERS_HRS_ALE4A_PQ_RNA_S27_L007_R2_001.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:0_0_250pq	TRUE	TRUE	11/28/17	2	ALE			
p1k_00615	ros_tale__0_0_250pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	0_0_250pq	2	Escherichia coli ERS.ALE4	GMOS	Batch	Endpoint	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)				Clonal		HiSeq	PAIRED	ILLUMINA	2	doi.org/10.1101/749887	GSE134256			s3://precise-db/raw_data/ros_tale/ERS_HRS_ALE4B_PQ_RNA_S26_L007_R1_001.fastq.gz	s3://precise-db/raw_data/ros_tale/ERS_HRS_ALE4B_PQ_RNA_S26_L007_R2_001.fastq.gz	Kevin Rychel	Justin Tan	TRUE	TRUE	TRUE	TRUE	ros_tale:0_0_250pq	TRUE	TRUE	11/28/17	2	ALE			
p1k_00616	pcoli__atASMT_325G__1	pColi	pcoli	p1k_00708;p1k_00709	atASMT_325G	1	Escherichia coli K-12 MG1655 atASMT_325G	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.52856952	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/atASMT-325G-1_S14_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/atASMT-325G-1_S14_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/atASMT-325G-1_S14_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/atASMT-325G-1_S14_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/atASMT-325G-1_S14_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/atASMT-325G-1_S14_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/atASMT-325G-1_S14_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/atASMT-325G-1_S14_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:atASMT_325G	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00617	pcoli__atASMT_325G__2	pColi	pcoli	p1k_00708;p1k_00709	atASMT_325G	2	Escherichia coli K-12 MG1655 atASMT_325G	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.53230296	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/atASMT-325G-2_S15_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/atASMT-325G-2_S15_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/atASMT-325G-2_S15_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/atASMT-325G-2_S15_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/atASMT-325G-2_S15_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/atASMT-325G-2_S15_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/atASMT-325G-2_S15_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/atASMT-325G-2_S15_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:atASMT_325G	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00618	pcoli__bpTDC__1	pColi	pcoli	p1k_00708;p1k_00709	bpTDC	1	Escherichia coli K-12 MG1655 bpTDC	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.669764005	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/bpTDC-1_S15_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/bpTDC-1_S15_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/bpTDC-1_S15_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/bpTDC-1_S15_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/bpTDC-1_S15_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/bpTDC-1_S15_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/bpTDC-1_S15_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/bpTDC-1_S15_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:bpTDC	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00619	pcoli__bpTDC__2	pColi	pcoli	p1k_00708;p1k_00709	bpTDC	2	Escherichia coli K-12 MG1655 bpTDC	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.642599122	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/bpTDC-2_S16_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/bpTDC-2_S16_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/bpTDC-2_S16_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/bpTDC-2_S16_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/bpTDC-2_S16_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/bpTDC-2_S16_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/bpTDC-2_S16_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/bpTDC-2_S16_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:bpTDC	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00620	pcoli__BRCA__1	pColi	pcoli	p1k_00708;p1k_00709	BRCA	1	Escherichia coli K-12 MG1655 BRCA	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.581244023	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/BRCA-1_S1_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCA-1_S1_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCA-1_S1_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCA-1_S1_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/BRCA-1_S1_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCA-1_S1_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCA-1_S1_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCA-1_S1_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:BRCA	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00621	pcoli__BRCA__2	pColi	pcoli	p1k_00708;p1k_00709	BRCA	2	Escherichia coli K-12 MG1655 BRCA	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.580883044	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/BRCA-2_S2_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCA-2_S2_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCA-2_S2_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCA-2_S2_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/BRCA-2_S2_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCA-2_S2_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCA-2_S2_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCA-2_S2_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:BRCA	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00622	pcoli__BRCActrl__1	pColi	pcoli	p1k_00708;p1k_00709	BRCActrl	1	Escherichia coli K-12 MG1655 BRCA_optimized	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.540660396	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	4	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/BRCActrl-1_S7_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCActrl-1_S7_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCActrl-1_S7_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCActrl-1_S7_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/BRCActrl-1_S7_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCActrl-1_S7_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCActrl-1_S7_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCActrl-1_S7_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:BRCActrl	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00623	pcoli__BRCActrl__2	pColi	pcoli	p1k_00708;p1k_00709	BRCActrl	2	Escherichia coli K-12 MG1655 BRCA_optimized	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.539515622	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	4	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/BRCActrl-2_S8_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCActrl-2_S8_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCActrl-2_S8_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCActrl-2_S8_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/BRCActrl-2_S8_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCActrl-2_S8_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCActrl-2_S8_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/BRCActrl-2_S8_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:BRCActrl	TRUE	TRUE	3/8/18	2	genetic_perturbation			
